Telecom Circle name,srcYear,srcMonth,Service provider,Wireless subscribers,Proportion of VLR on a peak day,Wireline subscribers,srcStateName
Jammu and Kashmir,2013,Oct-2013,Aircel,44495.76780972,1.8422725844,,Ladakh
Jammu and Kashmir,2013,Oct-2013,BSNL,27065.3862788,1.5205469652,4144.55597772,Ladakh
Jammu and Kashmir,2013,Oct-2013,Bharti,55939.18964036,2.099303378,,Ladakh
Jammu and Kashmir,2013,Oct-2013,Idea,6059.5665282,1.8470809836,,Ladakh
Jammu and Kashmir,2013,Oct-2013,Loop,0,,,Ladakh
Jammu and Kashmir,2013,Oct-2013,MTNL,0,,,Ladakh
Jammu and Kashmir,2013,Oct-2013,Quadrant (HFCL),0,,,Ladakh
Jammu and Kashmir,2013,Oct-2013,Reliance,14856.18316284,1.2134651072,0,Ladakh
Jammu and Kashmir,2013,Oct-2013,Sistema,0,,,Ladakh
Jammu and Kashmir,2013,Oct-2013,Tata,0,,0,Ladakh
Jammu and Kashmir,2013,Oct-2013,Videocon,0,,,Ladakh
Jammu and Kashmir,2013,Oct-2013,Vodafone,15358.39860292,1.9152728268,,Ladakh
Kerala,2013,Oct-2013,Aircel,9.405932463,0.0608698476,,Lakshadweep
Kerala,2013,Oct-2013,BSNL,15531.21129168,0.12605451984,5476.18665951,Lakshadweep
Kerala,2013,Oct-2013,Bharti,6946.840702746,0.18599976216,95.575292037,Lakshadweep
Kerala,2013,Oct-2013,Idea,16461.838063566,0.1885809519,,Lakshadweep
Kerala,2013,Oct-2013,Loop,0,,,Lakshadweep
Kerala,2013,Oct-2013,MTNL,0,,,Lakshadweep
Kerala,2013,Oct-2013,Quadrant (HFCL),0,,,Lakshadweep
Kerala,2013,Oct-2013,Reliance,4275.191819925,0.18176198796,101.290508424,Lakshadweep
Kerala,2013,Oct-2013,Sistema,843.939248103,0.11176166322,,Lakshadweep
Kerala,2013,Oct-2013,Tata,3215.715523488,0.14491261503,22.20978933,Lakshadweep
Kerala,2013,Oct-2013,Videocon,0,,,Lakshadweep
Kerala,2013,Oct-2013,Vodafone,12580.379770824,0.17733158766,,Lakshadweep
Madhya Pradesh,2013,Oct-2013,Aircel,16788.82659895,6.421389569,,Madhya Pradesh
Madhya Pradesh,2013,Oct-2013,BSNL,3860846.42232417,41.4135239715,612184.062310325,Madhya Pradesh
Madhya Pradesh,2013,Oct-2013,Bharti,7591786.9500012,72.59573253525,167183.244761475,Madhya Pradesh
Madhya Pradesh,2013,Oct-2013,Idea,12154089.5454733,75.80642731975,,Madhya Pradesh
Madhya Pradesh,2013,Oct-2013,Loop,0,,,Madhya Pradesh
Madhya Pradesh,2013,Oct-2013,MTNL,0,,,Madhya Pradesh
Madhya Pradesh,2013,Oct-2013,Quadrant (HFCL),0,,,Madhya Pradesh
Madhya Pradesh,2013,Oct-2013,Reliance,9281813.8279224,64.3174664895,18741.87596095,Madhya Pradesh
Madhya Pradesh,2013,Oct-2013,Sistema,0,,,Madhya Pradesh
Madhya Pradesh,2013,Oct-2013,Tata,2927921.34895655,52.57697657475,12749.56541845,Madhya Pradesh
Madhya Pradesh,2013,Oct-2013,Videocon,903092.9841545,41.3543406575,,Madhya Pradesh
Madhya Pradesh,2013,Oct-2013,Vodafone,3208490.2060535,66.30750542275,110.96871375,Madhya Pradesh
Maharashtra,2013,Oct-2013,Aircel,663930,28.265,,Maharashtra
Maharashtra,2013,Oct-2013,BSNL,3303614.000000002,35.61,966487.000000001,Maharashtra
Maharashtra,2013,Oct-2013,Bharti,5127975.999999989,47.76499999999999,34705.5,Maharashtra
Maharashtra,2013,Oct-2013,Idea,8812626.999999976,49.31,,Maharashtra
Maharashtra,2013,Oct-2013,Loop,0,,,Maharashtra
Maharashtra,2013,Oct-2013,MTNL,0,,,Maharashtra
Maharashtra,2013,Oct-2013,Quadrant (HFCL),0,,,Maharashtra
Maharashtra,2013,Oct-2013,Reliance,3602032.0000000014,48.39,49507.5,Maharashtra
Maharashtra,2013,Oct-2013,Sistema,0,,,Maharashtra
Maharashtra,2013,Oct-2013,Tata,3042680.499999999,38.83,124503.5,Maharashtra
Maharashtra,2013,Oct-2013,Unitech,2872849.500000001,34.68,,Maharashtra
Maharashtra,2013,Oct-2013,Videocon,0,,,Maharashtra
Maharashtra,2013,Oct-2013,Vodafone,7088845.000000009,48.655,1635,Maharashtra
Mumbai,2013,Oct-2013,Aircel,1720873,59.98,,Maharashtra
Mumbai,2013,Oct-2013,BSNL,0,,,Maharashtra
Mumbai,2013,Oct-2013,Bharti,4156114,92.78,356008,Maharashtra
Mumbai,2013,Oct-2013,Idea,3277902,89,,Maharashtra
Mumbai,2013,Oct-2013,Loop,2949421,47.83,,Maharashtra
Mumbai,2013,Oct-2013,MTNL,1020969,82.96,1942759,Maharashtra
Mumbai,2013,Oct-2013,Quadrant (HFCL),0,,,Maharashtra
Mumbai,2013,Oct-2013,Reliance,6046347,96.15,233713,Maharashtra
Mumbai,2013,Oct-2013,Sistema,0,,,Maharashtra
Mumbai,2013,Oct-2013,Tata,3437517,69.55,522477,Maharashtra
Mumbai,2013,Oct-2013,Videocon,0,,,Maharashtra
Mumbai,2013,Oct-2013,Vodafone,6890504,92.49,8430,Maharashtra
North East,2013,Oct-2013,Aircel,146553.690060984,4.59076421544,,Manipur
North East,2013,Oct-2013,BSNL,108410.79088212,3.43589814276,,Manipur
North East,2013,Oct-2013,Bharti,181168.538898852,6.09751816764,,Manipur
North East,2013,Oct-2013,Idea,20474.321747412,5.25897683772,,Manipur
North East,2013,Oct-2013,Loop,0,,,Manipur
North East,2013,Oct-2013,MTNL,0,,,Manipur
North East,2013,Oct-2013,Quadrant (HFCL),0,,,Manipur
North East,2013,Oct-2013,Reliance,62973.767570844,4.65877091556,,Manipur
North East,2013,Oct-2013,Sistema,0,,,Manipur
North East,2013,Oct-2013,Tata,0,,0,Manipur
North East,2013,Oct-2013,Videocon,0,,,Manipur
North East,2013,Oct-2013,Vodafone,65555.776082556,5.59901033832,3.74348808,Manipur
North East,2013,Oct-2013,Aircel,152254.865599986,4.76935236726,,Meghalaya
North East,2013,Oct-2013,BSNL,112628.14596123,3.56956013679,,Meghalaya
North East,2013,Oct-2013,Bharti,188216.288034183,6.33472148481,,Meghalaya
North East,2013,Oct-2013,Idea,21270.805972923,5.46355954113,,Meghalaya
North East,2013,Oct-2013,Loop,0,,,Meghalaya
North East,2013,Oct-2013,MTNL,0,,,Meghalaya
North East,2013,Oct-2013,Quadrant (HFCL),0,,,Meghalaya
North East,2013,Oct-2013,Reliance,65423.548965801,4.84000463799,,Meghalaya
North East,2013,Oct-2013,Sistema,0,,,Meghalaya
North East,2013,Oct-2013,Tata,0,,0,Meghalaya
North East,2013,Oct-2013,Videocon,0,,,Meghalaya
North East,2013,Oct-2013,Vodafone,68106.001784049,5.81682089478,3.88911582,Meghalaya
North East,2013,Oct-2013,Aircel,56306.437427822,1.76378757802,,Mizoram
North East,2013,Oct-2013,BSNL,41651.80290421,1.32008401633,,Mizoram
North East,2013,Oct-2013,Bharti,69605.582740041,2.34268768687,,Mizoram
North East,2013,Oct-2013,Idea,7866.305624021,2.02051719151,,Mizoram
North East,2013,Oct-2013,Loop,0,,,Mizoram
North East,2013,Oct-2013,MTNL,0,,,Mizoram
North East,2013,Oct-2013,Quadrant (HFCL),0,,,Mizoram
North East,2013,Oct-2013,Reliance,24194.740520327,1.78991598873,,Mizoram
North East,2013,Oct-2013,Sistema,0,,,Mizoram
North East,2013,Oct-2013,Tata,0,,0,Mizoram
North East,2013,Oct-2013,Videocon,0,,,Mizoram
North East,2013,Oct-2013,Vodafone,25186.757170623,2.15115924506,1.43826114,Mizoram
North East,2013,Oct-2013,Aircel,101532.802769116,3.18049417556,,Nagaland
North East,2013,Oct-2013,BSNL,75107.29647338,2.38039975874,,Nagaland
North East,2013,Oct-2013,Bharti,125514.066007698,4.22437749086,,Nagaland
North East,2013,Oct-2013,Idea,14184.666868138,3.64343373278,,Nagaland
North East,2013,Oct-2013,Loop,0,,,Nagaland
North East,2013,Oct-2013,MTNL,0,,,Nagaland
North East,2013,Oct-2013,Quadrant (HFCL),0,,,Nagaland
North East,2013,Oct-2013,Reliance,43628.400757006,3.22760940594,,Nagaland
North East,2013,Oct-2013,Sistema,0,,,Nagaland
North East,2013,Oct-2013,Tata,0,,0,Nagaland
North East,2013,Oct-2013,Videocon,0,,,Nagaland
North East,2013,Oct-2013,Vodafone,45417.223412094,3.87900988468,2.59349892,Nagaland
Odisha,2013,Oct-2013,Aircel,2968631,67.68,,Orissa
Odisha,2013,Oct-2013,BSNL,4512997,59.7,341842,Orissa
Odisha,2013,Oct-2013,Bharti,7337009,95.15,,Orissa
Odisha,2013,Oct-2013,Idea,1059298,84.81,,Orissa
Odisha,2013,Oct-2013,Loop,0,,,Orissa
Odisha,2013,Oct-2013,MTNL,0,,,Orissa
Odisha,2013,Oct-2013,Quadrant (HFCL),0,,,Orissa
Odisha,2013,Oct-2013,Reliance,4161687,81.5,3715,Orissa
Odisha,2013,Oct-2013,Sistema,0,,,Orissa
Odisha,2013,Oct-2013,Tata,2023659,72.83,6826,Orissa
Odisha,2013,Oct-2013,Videocon,0,,,Orissa
Odisha,2013,Oct-2013,Vodafone,3183424,88.25,360,Orissa
Tamil Nadu,2013,Oct-2013,Aircel,376123.521873936,0.97377595569,,Puducherry
Tamil Nadu,2013,Oct-2013,BSNL,162720.036591933,0.82006660281,38984.551627437,Puducherry
Tamil Nadu,2013,Oct-2013,Bharti,237398.127383463,1.64676447195,7884.643679358,Puducherry
Tamil Nadu,2013,Oct-2013,Idea,42240.758444172,1.36995161079,,Puducherry
Tamil Nadu,2013,Oct-2013,Loop,0,,,Puducherry
Tamil Nadu,2013,Oct-2013,MTNL,0,,,Puducherry
Tamil Nadu,2013,Oct-2013,Quadrant (HFCL),0,,,Puducherry
Tamil Nadu,2013,Oct-2013,Reliance,105459.544926546,1.57246028256,2502.843951906,Puducherry
Tamil Nadu,2013,Oct-2013,Sistema,18460.816342581,1.07392508052,,Puducherry
Tamil Nadu,2013,Oct-2013,Tata,90803.46014892,1.05335115165,1284.646320591,Puducherry
Tamil Nadu,2013,Oct-2013,Videocon,0,,,Puducherry
Tamil Nadu,2013,Oct-2013,Vodafone,215745.971611452,1.61989934169,53.56022805,Puducherry
Punjab,2013,Oct-2013,Aircel,971282.685502486,40.63456121158,,Punjab
Punjab,2013,Oct-2013,BSNL,4292192.6470499,51.44111667618,892197.826148454,Punjab
Punjab,2013,Oct-2013,Bharti,6832985.02026658,90.04825332272,88917.868494476,Punjab
Punjab,2013,Oct-2013,Idea,5602352.65427243,91.68358162754,,Punjab
Punjab,2013,Oct-2013,Loop,0,,,Punjab
Punjab,2013,Oct-2013,MTNL,0,,,Punjab
Punjab,2013,Oct-2013,Quadrant (HFCL),1735764.24004152,52.09142266874,195937.195558328,Punjab
Punjab,2013,Oct-2013,Reliance,2853294.04894436,92.49646411824,23209.229607998,Punjab
Punjab,2013,Oct-2013,Sistema,0,,,Punjab
Punjab,2013,Oct-2013,Tata,2339348.61603311,61.3009031222,16248.08649058,Punjab
Punjab,2013,Oct-2013,Videocon,0,,,Punjab
Punjab,2013,Oct-2013,Vodafone,4316351.51467351,93.37628987288,344.27964312,Punjab
Rajasthan,2013,Oct-2013,Aircel,3627418,74.48,,Rajasthan
Rajasthan,2013,Oct-2013,BSNL,5927691,46.4,850196,Rajasthan
Rajasthan,2013,Oct-2013,Bharti,14974122,94.6,36786,Rajasthan
Rajasthan,2013,Oct-2013,Idea,5677941,100.11,,Rajasthan
Rajasthan,2013,Oct-2013,Loop,0,,,Rajasthan
Rajasthan,2013,Oct-2013,MTNL,0,,,Rajasthan
Rajasthan,2013,Oct-2013,Quadrant (HFCL),0,,,Rajasthan
Rajasthan,2013,Oct-2013,Reliance,5942076,96.83,24000,Rajasthan
Rajasthan,2013,Oct-2013,Sistema,2207729,51.74,54404,Rajasthan
Rajasthan,2013,Oct-2013,Tata,2344515,69.28,8194,Rajasthan
Rajasthan,2013,Oct-2013,Videocon,0,,,Rajasthan
Rajasthan,2013,Oct-2013,Vodafone,9350251,97.34,510,Rajasthan
North East,2013,Oct-2013,Aircel,31333.602076488,0.98151864408,,Sikkim
North East,2013,Oct-2013,BSNL,23178.54010284,0.73460494332,,Sikkim
North East,2013,Oct-2013,Bharti,38734.356700764,1.30366698948,,Sikkim
North East,2013,Oct-2013,Idea,4377.469104684,1.12438443204,,Sikkim
North East,2013,Oct-2013,Loop,0,,,Sikkim
North East,2013,Oct-2013,MTNL,0,,,Sikkim
North East,2013,Oct-2013,Quadrant (HFCL),0,,,Sikkim
North East,2013,Oct-2013,Reliance,13463.973329508,0.99605867292,,Sikkim
North East,2013,Oct-2013,Sistema,0,,,Sikkim
North East,2013,Oct-2013,Tata,0,,0,Sikkim
North East,2013,Oct-2013,Videocon,0,,,Sikkim
North East,2013,Oct-2013,Vodafone,14016.014204292,1.19708457624,0.80036856,Sikkim
West Bengal,2013,Oct-2013,Aircel,20720.275824444,0.47209116588,,Sikkim
West Bengal,2013,Oct-2013,BSNL,19532.75544458,0.39321078044,3421.880089754,Sikkim
West Bengal,2013,Oct-2013,Bharti,64370.404713132,0.64335160004,,Sikkim
West Bengal,2013,Oct-2013,Idea,18007.975094586,0.64500597054,,Sikkim
West Bengal,2013,Oct-2013,Loop,0,,,Sikkim
West Bengal,2013,Oct-2013,MTNL,0,,,Sikkim
West Bengal,2013,Oct-2013,Quadrant (HFCL),0,,,Sikkim
West Bengal,2013,Oct-2013,Reliance,49554.200006714,0.62621232166,14.346700976,Sikkim
West Bengal,2013,Oct-2013,Sistema,11849.911782436,0.4652089846,,Sikkim
West Bengal,2013,Oct-2013,Tata,9482.216427728,0.26714774834,25.093491744,Sikkim
West Bengal,2013,Oct-2013,Videocon,0,,,Sikkim
West Bengal,2013,Oct-2013,Vodafone,79456.30489846,0.67021857696,,Sikkim
Tamil Nadu,2013,Oct-2013,Aircel,21744564.4781261,56.29622404431,,Tamil Nadu
Tamil Nadu,2013,Oct-2013,BSNL,9407218.96340807,47.40993339719,2253786.44837256,Tamil Nadu
Tamil Nadu,2013,Oct-2013,Bharti,13724530.8726165,95.20323552805,455829.356320642,Tamil Nadu
Tamil Nadu,2013,Oct-2013,Idea,2442035.24155583,79.20004838921,,Tamil Nadu
Tamil Nadu,2013,Oct-2013,Loop,0,,,Tamil Nadu
Tamil Nadu,2013,Oct-2013,MTNL,0,,,Tamil Nadu
Tamil Nadu,2013,Oct-2013,Quadrant (HFCL),0,,,Tamil Nadu
Tamil Nadu,2013,Oct-2013,Reliance,6096858.45507345,90.90753971744,144695.156048094,Tamil Nadu
Tamil Nadu,2013,Oct-2013,Sistema,1067262.18365742,62.08607491948,,Tamil Nadu
Tamil Nadu,2013,Oct-2013,Tata,5249556.53985108,60.89664884835,74268.353679409,Tamil Nadu
Tamil Nadu,2013,Oct-2013,Videocon,0,,,Tamil Nadu
Tamil Nadu,2013,Oct-2013,Vodafone,12472770.0283885,93.65010065831,3096.43977195,Tamil Nadu
Telangana,2013,Oct-2013,Aircel,780888.456974189,53.5,,Telangana
Telangana,2013,Oct-2013,BSNL,3931982.6974363,68.53,702534.416807119,Telangana
Telangana,2013,Oct-2013,Bharti,7910961.67885998,97.15,52317.5550404083,Telangana
Telangana,2013,Oct-2013,Idea,5005528.23300609,96.18,,Telangana
Telangana,2013,Oct-2013,Loop,0,,,Telangana
Telangana,2013,Oct-2013,MTNL,0,,,Telangana
Telangana,2013,Oct-2013,Quadrant (HFCL),0,,,Telangana
Telangana,2013,Oct-2013,Reliance,2422084.65853796,96.13,36571.4264803455,Telangana
Telangana,2013,Oct-2013,Sistema,0,,,Telangana
Telangana,2013,Oct-2013,Tata,2669509.2777867,72.08,69080.0968611816,Telangana
Telangana,2013,Oct-2013,Unitech,1708471.50272871,66.7,,Telangana
Telangana,2013,Oct-2013,Videocon,0,,,Telangana
Telangana,2013,Oct-2013,Vodafone,2446720.26463876,90.41,2470.67881369782,Telangana
North East,2013,Oct-2013,Aircel,188538.140434322,5.90591849302,,Tripura
North East,2013,Oct-2013,BSNL,139468.12876171,4.42020836383,,Tripura
North East,2013,Oct-2013,Bharti,233069.391940791,7.84432473937,,Tripura
North East,2013,Oct-2013,Idea,26339.770409771,6.76555952401,,Tripura
North East,2013,Oct-2013,Loop,0,,,Tripura
North East,2013,Oct-2013,MTNL,0,,,Tripura
North East,2013,Oct-2013,Quadrant (HFCL),0,,,Tripura
North East,2013,Oct-2013,Reliance,81014.384755577,5.99340763623,,Tripura
North East,2013,Oct-2013,Sistema,0,,,Tripura
North East,2013,Oct-2013,Tata,0,,0,Tripura
North East,2013,Oct-2013,Videocon,0,,,Tripura
North East,2013,Oct-2013,Vodafone,84336.082647873,7.20300524006,4.81591614,Tripura
Uttar Pradesh East,2013,Oct-2013,Aircel,4779958,66.32,,Uttar Pradesh
Uttar Pradesh East,2013,Oct-2013,BSNL,10222937,44.75,754600,Uttar Pradesh
Uttar Pradesh East,2013,Oct-2013,Bharti,15530744,94.32,51750,Uttar Pradesh
Uttar Pradesh East,2013,Oct-2013,Idea,7681362,99.25,,Uttar Pradesh
Uttar Pradesh East,2013,Oct-2013,Loop,0,,,Uttar Pradesh
Uttar Pradesh East,2013,Oct-2013,MTNL,0,,,Uttar Pradesh
Uttar Pradesh East,2013,Oct-2013,Quadrant (HFCL),0,,,Uttar Pradesh
Uttar Pradesh East,2013,Oct-2013,Reliance,8623968,95.05,40637,Uttar Pradesh
Uttar Pradesh East,2013,Oct-2013,Sistema,0,,,Uttar Pradesh
Uttar Pradesh East,2013,Oct-2013,Tata,4242016,57.87,14010,Uttar Pradesh
Uttar Pradesh East,2013,Oct-2013,Unitech,7689609,74.08,,Uttar Pradesh
Uttar Pradesh East,2013,Oct-2013,Videocon,0,,,Uttar Pradesh
Uttar Pradesh East,2013,Oct-2013,Vodafone,14468044,99.29,540,Uttar Pradesh
Uttar Pradesh West,2013,Oct-2013,Aircel,65929.88967185,16.18196742381,,Uttar Pradesh
Uttar Pradesh West,2013,Oct-2013,BSNL,2729970.99204357,31.34312391271,367616.366776234,Uttar Pradesh
Uttar Pradesh West,2013,Oct-2013,Bharti,3930520.1552651,54.50163944197,12797.586554993,Uttar Pradesh
Uttar Pradesh West,2013,Oct-2013,Idea,6720301.00361217,58.54864137327,,Uttar Pradesh
Uttar Pradesh West,2013,Oct-2013,Loop,0,,,Uttar Pradesh
Uttar Pradesh West,2013,Oct-2013,MTNL,0,,,Uttar Pradesh
Uttar Pradesh West,2013,Oct-2013,Quadrant (HFCL),0,,,Uttar Pradesh
Uttar Pradesh West,2013,Oct-2013,Reliance,3642621.27011353,58.17414268709,3629.013075112,Uttar Pradesh
Uttar Pradesh West,2013,Oct-2013,Sistema,185626.314106507,28.23236869686,,Uttar Pradesh
Uttar Pradesh West,2013,Oct-2013,Tata,2269940.43012089,35.05790926756,5096.202282743,Uttar Pradesh
Uttar Pradesh West,2013,Oct-2013,Unitech,3189778.66684495,46.75797305999,,Uttar Pradesh
Uttar Pradesh West,2013,Oct-2013,Videocon,0,,,Uttar Pradesh
Uttar Pradesh West,2013,Oct-2013,Vodafone,5602552.89587489,58.96542216918,163.08813753,Uttar Pradesh
Uttar Pradesh West,2013,Oct-2013,Aircel,43220.11032815,10.60803257619,,Uttarakhand
Uttar Pradesh West,2013,Oct-2013,BSNL,1789623.00795643,20.54687608729,240989.633223766,Uttarakhand
Uttar Pradesh West,2013,Oct-2013,Bharti,2576638.8447349,35.72836055803,8389.413445007,Uttarakhand
Uttar Pradesh West,2013,Oct-2013,Idea,4405469.99638783,38.38135862673,,Uttarakhand
Uttar Pradesh West,2013,Oct-2013,Loop,0,,,Uttarakhand
Uttar Pradesh West,2013,Oct-2013,MTNL,0,,,Uttarakhand
Uttar Pradesh West,2013,Oct-2013,Quadrant (HFCL),0,,,Uttarakhand
Uttar Pradesh West,2013,Oct-2013,Reliance,2387907.72988647,38.13585731291,2378.986924888,Uttarakhand
Uttar Pradesh West,2013,Oct-2013,Sistema,121686.685893493,18.50763130314,,Uttarakhand
Uttar Pradesh West,2013,Oct-2013,Tata,1488051.56987911,22.98209073244,3340.797717257,Uttarakhand
Uttar Pradesh West,2013,Oct-2013,Unitech,2091048.33315505,30.65202694001,,Uttarakhand
Uttar Pradesh West,2013,Oct-2013,Videocon,0,,,Uttarakhand
Uttar Pradesh West,2013,Oct-2013,Vodafone,3672734.10412511,38.65457783082,106.91186247,Uttarakhand
Kolkata,2013,Oct-2013,Aircel,2275412,76.27,,West Bengal
Kolkata,2013,Oct-2013,BSNL,2271275,33.89,865363,West Bengal
Kolkata,2013,Oct-2013,Bharti,3776951,95.22,107414,West Bengal
Kolkata,2013,Oct-2013,Idea,1304196,95.55,,West Bengal
Kolkata,2013,Oct-2013,Loop,0,,,West Bengal
Kolkata,2013,Oct-2013,MTNL,0,,,West Bengal
Kolkata,2013,Oct-2013,Quadrant (HFCL),0,,,West Bengal
Kolkata,2013,Oct-2013,Reliance,3827972,96.85,81475,West Bengal
Kolkata,2013,Oct-2013,Sistema,760141,57.46,,West Bengal
Kolkata,2013,Oct-2013,Tata,2842011,80.47,38086,West Bengal
Kolkata,2013,Oct-2013,Videocon,0,,,West Bengal
Kolkata,2013,Oct-2013,Vodafone,4403050,97.6,1320,West Bengal
West Bengal,2013,Oct-2013,Aircel,3097506.49298164,70.57364795634,,West Bengal
West Bengal,2013,Oct-2013,BSNL,2919982.21104919,58.78169556442,511542.215268847,West Bengal
West Bengal,2013,Oct-2013,Bharti,9622832.64200383,96.17563855222,,West Bengal
West Bengal,2013,Oct-2013,Idea,2692040.40783702,96.42295298997,,West Bengal
West Bengal,2013,Oct-2013,Loop,0,,,West Bengal
West Bengal,2013,Oct-2013,MTNL,0,,,West Bengal
West Bengal,2013,Oct-2013,Quadrant (HFCL),0,,,West Bengal
West Bengal,2013,Oct-2013,Reliance,7407934.98966013,93.61346097713,2144.710804168,West Bengal
West Bengal,2013,Oct-2013,Sistema,1771461.8762002,69.5448198953,,West Bengal
West Bengal,2013,Oct-2013,Tata,1417511.3884389,39.93633540787,3751.265391792,West Bengal
West Bengal,2013,Oct-2013,Videocon,0,,,West Bengal
West Bengal,2013,Oct-2013,Vodafone,11878047.4939895,100.19202502128,,West Bengal
West Bengal,2013,Sep-2013,Aircel,12716.174063261,0.28221655814,,Andaman and Nicobar Islands
West Bengal,2013,Sep-2013,BSNL,12229.641296543,0.23911274299,2153.041753893,Andaman and Nicobar Islands
West Bengal,2013,Sep-2013,Bharti,39497.24262821,0.39606012734,,Andaman and Nicobar Islands
West Bengal,2013,Sep-2013,Idea,11066.139395484,0.38083973711,,Andaman and Nicobar Islands
West Bengal,2013,Sep-2013,Loop,0,,,Andaman and Nicobar Islands
West Bengal,2013,Sep-2013,MTNL,0,,,Andaman and Nicobar Islands
West Bengal,2013,Sep-2013,Quadrant (HFCL),0,,,Andaman and Nicobar Islands
West Bengal,2013,Sep-2013,Reliance,29959.279909022,0.39292530442,8.880623351,Andaman and Nicobar Islands
West Bengal,2013,Sep-2013,Sistema,7390.971998484,0.28518639038,,Andaman and Nicobar Islands
West Bengal,2013,Sep-2013,Tata,6277.738632854,0.18045855625,15.488500085,Andaman and Nicobar Islands
West Bengal,2013,Sep-2013,Videocon,0,,,Andaman and Nicobar Islands
West Bengal,2013,Sep-2013,Vodafone,48884.22237613,0.40096860007,,Andaman and Nicobar Islands
Andhra Pradesh,2013,Sep-2013,Aircel,1089319.34231444,55.1,,Andhra Pradesh
Andhra Pradesh,2013,Sep-2013,BSNL,5531309.00567737,65.99,1026356.179301,Andhra Pradesh
Andhra Pradesh,2013,Sep-2013,Bharti,11079547.2231642,97.68,73738.9621238169,Andhra Pradesh
Andhra Pradesh,2013,Sep-2013,Idea,7022851.57924366,96.79,,Andhra Pradesh
Andhra Pradesh,2013,Sep-2013,Loop,0,,,Andhra Pradesh
Andhra Pradesh,2013,Sep-2013,MTNL,0,,,Andhra Pradesh
Andhra Pradesh,2013,Sep-2013,Quadrant (HFCL),0,,,Andhra Pradesh
Andhra Pradesh,2013,Sep-2013,Reliance,3421999.08340586,96.22,51928.8713330099,Andhra Pradesh
Andhra Pradesh,2013,Sep-2013,Tata,3764465.9835053,72.76,96958.7459553369,Andhra Pradesh
Andhra Pradesh,2013,Sep-2013,Unitech,2587698.78059045,60.93,,Andhra Pradesh
Andhra Pradesh,2013,Sep-2013,Videocon,0,,,Andhra Pradesh
Andhra Pradesh,2013,Sep-2013,Vodafone,3437125.88103649,91.31,3481.7366577278,Andhra Pradesh
North East,2013,Sep-2013,Aircel,71115.208949118,2.22921454638,,Arunachal Pradesh
North East,2013,Sep-2013,BSNL,54687.373002263,1.61099597473,4336.508530439,Arunachal Pradesh
North East,2013,Sep-2013,Bharti,86226.405607412,2.96835606603,,Arunachal Pradesh
North East,2013,Sep-2013,Idea,9930.252951234,2.54482344066,,Arunachal Pradesh
North East,2013,Sep-2013,Loop,0,,,Arunachal Pradesh
North East,2013,Sep-2013,MTNL,0,,,Arunachal Pradesh
North East,2013,Sep-2013,Quadrant (HFCL),0,,,Arunachal Pradesh
North East,2013,Sep-2013,Reliance,29990.614256009,2.32232521634,,Arunachal Pradesh
North East,2013,Sep-2013,Tata,0,,0,Arunachal Pradesh
North East,2013,Sep-2013,Videocon,0,,,Arunachal Pradesh
North East,2013,Sep-2013,Vodafone,31612.039835004,2.73013785847,,Arunachal Pradesh
Assam,2013,Sep-2013,Aircel,3588972,85.61,,Assam
Assam,2013,Sep-2013,BSNL,1249026,78.13,191564,Assam
Assam,2013,Sep-2013,Bharti,4196065,96.97,,Assam
Assam,2013,Sep-2013,Idea,476682,89.13,,Assam
Assam,2013,Sep-2013,Loop,0,,,Assam
Assam,2013,Sep-2013,MTNL,0,,,Assam
Assam,2013,Sep-2013,Quadrant (HFCL),0,,,Assam
Assam,2013,Sep-2013,Reliance,2596140,84.58,,Assam
Assam,2013,Sep-2013,Tata,0,,0,Assam
Assam,2013,Sep-2013,Unitech,0,,,Assam
Assam,2013,Sep-2013,Videocon,0,,,Assam
Assam,2013,Sep-2013,Vodafone,2556126,95.29,840,Assam
North East,2013,Sep-2013,Aircel,1603778.12475071,50.27286817674,,Assam
North East,2013,Sep-2013,BSNL,1233300.35610055,36.33090785379,97796.204520597,Assam
North East,2013,Sep-2013,Bharti,1944563.26758448,66.94186230369,,Assam
North East,2013,Sep-2013,Idea,223945.379501382,57.39042640518,,Assam
North East,2013,Sep-2013,Loop,0,,,Assam
North East,2013,Sep-2013,MTNL,0,,,Assam
North East,2013,Sep-2013,Quadrant (HFCL),0,,,Assam
North East,2013,Sep-2013,Reliance,676343.243623707,52.37268420582,,Assam
North East,2013,Sep-2013,Tata,0,,0,Assam
North East,2013,Sep-2013,Videocon,0,,,Assam
North East,2013,Sep-2013,Vodafone,712909.358143092,61.56960570981,,Assam
Bihar,2013,Sep-2013,Aircel,3551707.42948782,47.86274708226,,Bihar
Bihar,2013,Sep-2013,BSNL,2828629.88149183,39.28192775766,283097.176173936,Bihar
